159	910.28	13	1.76	70.02	640.66	6.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=0 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=1 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
17	-977.75	11	0.45	-88.89	1287.34	12.74%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=1 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
146	-1097.54	11	0.42	-99.78	1430.95	13.97%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=0 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
143	-1097.54	11	0.42	-99.78	1430.95	13.97%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
138	-1097.54	11	0.42	-99.78	1430.95	13.97%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
95	-1097.54	11	0.42	-99.78	1430.95	13.97%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
148	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=1 	use_adx_signals=0 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
136	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=1 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
131	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=1 	use_adx_signals=0 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
112	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=1 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
96	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=1 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
87	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=1 	use_adx_signals=1 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
49	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=1 	use_adx_signals=1 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
16	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=1 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
12	-1240.41	12	0.39	-103.37	1437.01	14.22%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=1 	use_adx_signals=0 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
123	-1251.55	9	0.25	-139.06	1697.95	16.58%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=0 	adx_use_parabolic_signal=1 	use_bollinger_signals=0 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
122	-1251.55	9	0.25	-139.06	1697.95	16.58%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
92	-1251.55	9	0.25	-139.06	1697.95	16.58%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
43	-1251.55	9	0.25	-139.06	1697.95	16.58%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
14	-1251.55	9	0.25	-139.06	1697.95	16.58%	0.00000000	optimize_lot=0 	use_ma_signals=0 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=1 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
103	-1663.21	11	0.20	-151.20	1910.32	18.81%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
36	-1663.21	11	0.20	-151.20	1910.32	18.81%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
24	-1663.21	11	0.20	-151.20	1910.32	18.81%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
134	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=1 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
120	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
108	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=1 	use_awesome_signals=1 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
93	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=1 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
91	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=0 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
88	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=1	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
81	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=1 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=0 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
68	-2019.47	13	0.17	-155.34	2266.58	22.31%	0.00000000	optimize_lot=0 	use_ma_signals=1 	use_stochastic_signals=1 	stochastic_use_atr_volatility_signal=0 	use_awesome_signals=0 	use_adx_signals=1 	adx_use_parabolic_signal=0 	use_bollinger_signals=1 	use_adx_lateral_market_signal=0	lot=0.1 	lot_decrease_factor=3 	price_slippage=3 	max_risk=0.01 	default_trailing_stop=30 	default_take_profit=50 	buy_signals_t=1 	sell_signals_t=1 	ma_window_slow=21 	ma_window_fast=7 	ma_shift=6 	ma_method=1 	ma_price_type=0 	use_atr_sl_tp=1 	atr_stop_loss_factor=200000 	atr_take_profit_factor=400000 	atr_window=14 	atr_normalized_volatility_t=0.1 	stochastic_k_period=14 	stochastic_d_period=3 	stochastic_slowing=3 	stochastic_ma_method=0 	stochastic_price_field=0 	stochastic_over_bought_t=80 	stochasti
