,Open,High,Low,Close
530,1.1161702,1.119943,1.1126088,1.1185418
531,1.1175573,1.1215785,1.1138085,1.120299
532,1.1202469,1.1240039,1.1167234,1.1226382
533,1.1103439,1.1143609,1.1068553,1.1127694
534,1.1089995,1.11305,1.1054646,1.1114067
535,1.1116242,1.1156801,1.108108,1.1141084
536,1.109587,1.1134973,1.1059576,1.1119688
537,1.109062,1.1131592,1.1054304,1.1115845
538,1.1102083,1.1142164,1.1066827,1.1125836
539,1.1097887,1.1138494,1.106371,1.1121233
540,1.1116242,1.115706,1.1081327,1.114078
541,1.1133943,1.1173842,1.1100097,1.1157318
542,1.1144526,1.1184485,1.1110305,1.1168728
543,1.1131988,1.1171663,1.1097591,1.1155392
544,1.1133888,1.1173869,1.1099157,1.1158067
545,1.1139004,1.1179045,1.1105554,1.1162274
546,1.1134958,1.1175135,1.110111,1.1158366
547,1.114357,1.118321,1.1109463,1.1167302
548,1.1148245,1.1188138,1.1113716,1.1172559
549,1.11653,1.1204937,1.1131233,1.1189415
550,1.1176817,1.1216606,1.1143179,1.120065
551,1.118408,1.1223276,1.1151235,1.1206973
552,1.1175346,1.1214757,1.1142353,1.1198404
553,1.117841,1.1217928,1.1144284,1.1202495
554,1.118387,1.1222577,1.1149004,1.1208082
555,1.1155674,1.1194024,1.1119273,1.118007
556,1.1152105,1.1191968,1.111631,1.1177058
557,1.1175115,1.1214722,1.1141822,1.1198442
558,1.1172378,1.1211656,1.1138853,1.1195594
559,1.1167662,1.1207141,1.1133388,1.1191508
560,1.1187065,1.1226658,1.1153413,1.1211059
561,1.1202257,1.1241128,1.1168547,1.1226112
562,1.1199846,1.1238966,1.1166593,1.1223252
563,1.1195018,1.1234345,1.1162468,1.121798
564,1.1198752,1.1238095,1.1166166,1.1221863
565,1.1188421,1.1227077,1.1154698,1.1211699
566,1.1191938,1.1231587,1.1158177,1.1216093
567,1.1206107,1.1245241,1.1173221,1.1229274
568,1.121449,1.1253636,1.1182268,1.1237441
569,1.1208038,1.1246759,1.1175386,1.1230868
570,1.119448,1.123364,1.1161927,1.1217284
571,1.1205721,1.1244655,1.1172196,1.1229806
572,1.1209702,1.1248907,1.1176614,1.1233329
573,1.118772,1.1225235,1.1152195,1.1211588
574,1.1151431,1.1190953,1.1117543,1.117471
575,1.1135509,1.117512,1.1101649,1.1158589
576,1.1123621,1.1163918,1.1089605,1.1147065
577,1.1131709,1.1171805,1.1097779,1.115529
578,1.1138003,1.1178138,1.1103562,1.1162057
579,1.1144571,1.1184278,1.1108874,1.1169167
580,1.116507,1.1204848,1.1131579,1.1188605
581,1.1163557,1.1203088,1.1130422,1.1186512
582,1.1162407,1.1202216,1.1128527,1.1186128
583,1.115648,1.1195675,1.1121979,1.1180012
584,1.115493,1.119472,1.1121093,1.1178532
585,1.1147909,1.1187215,1.1113671,1.1171355
586,1.1134198,1.1174328,1.1100632,1.1157349
587,1.1138065,1.1178298,1.1104637,1.1161344
588,1.1147275,1.1187502,1.1113862,1.1170695
589,1.1150503,1.1190251,1.111711,1.117361
590,1.1122096,1.1160976,1.1086241,1.1145955
591,1.1129711,1.1169734,1.10943,1.1154906
592,1.1125174,1.1165354,1.1091245,1.1148487
593,1.111898,1.1159141,1.1085149,1.114213
594,1.1119366,1.1159875,1.1085657,1.1142768
595,1.1112051,1.1151977,1.10775,1.1135485
596,1.1115558,1.1156219,1.1080954,1.1139703
597,1.1128297,1.1168329,1.1093972,1.1151997
598,1.1129773,1.1170117,1.1096345,1.1152973
599,1.113225,1.1172495,1.1098765,1.1155463
600,1.1142194,1.1182324,1.1108056,1.1166112
601,1.1166523,1.1206458,1.1132365,1.1190847
602,1.1171129,1.1210389,1.1137205,1.1194568
603,1.1159499,1.1198835,1.1125051,1.11831
604,1.1147656,1.1186966,1.1113871,1.1170696
605,1.1133626,1.1173849,1.1100128,1.1156828
606,1.1135716,1.1175923,1.1102182,1.1158967
607,1.1133037,1.117298,1.1098902,1.1156468
608,1.1143315,1.1183571,1.1108929,1.1167428
609,1.1167669,1.1207461,1.1133789,1.119159
610,1.1168461,1.120773,1.1135184,1.1191475
611,1.1163235,1.1203104,1.1130146,1.118646
612,1.1172543,1.1212342,1.1139337,1.119598
613,1.1177206,1.1216459,1.1143454,1.1200752
614,1.1187811,1.1226882,1.1153883,1.1211932
615,1.1180022,1.1219392,1.114668,1.120332
616,1.1184776,1.1224294,1.1152004,1.1207922
617,1.1181407,1.1220818,1.114826,1.120453
618,1.1188107,1.1227474,1.1154686,1.1211696
619,1.119745,1.1236732,1.1164176,1.1221008
620,1.1192336,1.1231098,1.1158899,1.1215504
621,1.1158655,1.1197097,1.1123914,1.1182011
622,1.1123731,1.1163288,1.10891,1.114722
623,1.1127224,1.1167614,1.1093546,1.1150606
624,1.113487,1.1175148,1.1101316,1.1158221
625,1.1132398,1.1172259,1.109858,1.115561
626,1.1124268,1.1164505,1.1090308,1.1147654
627,1.1136448,1.1176726,1.1102372,1.1160345
628,1.1145658,1.1185749,1.1112373,1.1168854
629,1.1143286,1.1183206,1.1109916,1.1166344
630,1.1143436,1.1183584,1.1109966,1.1166767
631,1.1139736,1.1179519,1.1105636,1.1163121
632,1.1120315,1.1159601,1.1085287,1.1143854
633,1.1095455,1.113586,1.1060818,1.1118946
634,1.1094489,1.1135348,1.1060407,1.1117878
635,1.1094937,1.1135614,1.1061026,1.1118064
636,1.1089463,1.113024,1.1054958,1.1112927
637,1.1084962,1.1125358,1.1049784,1.1108646
638,1.1082416,1.1123102,1.1047946,1.1105933
639,1.1085348,1.1126219,1.1050718,1.110925
640,1.1088719,1.1129601,1.1054336,1.1112304
641,1.1091013,1.1131744,1.1056935,1.1114292
642,1.1101396,1.1142261,1.1066828,1.1125448
643,1.1104791,1.1144907,1.1070544,1.1128105
644,1.1107588,1.1148233,1.1072425,1.1132112
645,1.1100831,1.1140271,1.1064705,1.1124926
646,1.1093988,1.1134939,1.1059479,1.1117798
647,1.1103761,1.1144423,1.106986,1.1127048
648,1.1104035,1.1144687,1.107006,1.1127316
649,1.110589,1.1146348,1.1071652,1.1129346
650,1.1099973,1.1140281,1.1065663,1.1123306
651,1.1072633,1.1112412,1.1036698,1.1096375
652,1.105294,1.109435,1.1017855,1.1076714
653,1.1049988,1.1091162,1.1015317,1.107327
654,1.1049793,1.1091336,1.1014656,1.1073685
655,1.1059232,1.110048,1.1024145,1.1083013
656,1.1063461,1.1104436,1.102888,1.1086879
657,1.1061742,1.1103113,1.1026925,1.1085494
658,1.1072152,1.1113343,1.1037779,1.1095631
659,1.1070855,1.1111794,1.1036572,1.1094031
660,1.1074982,1.1116263,1.1040334,1.1098814
661,1.1087463,1.1128335,1.1053016,1.1111071
662,1.108525,1.1125593,1.1050295,1.1108918
663,1.1073074,1.1113889,1.1038345,1.10966
664,1.1068647,1.1109779,1.1034433,1.1091882
665,1.1068974,1.111019,1.1034626,1.109237
666,1.1074867,1.1116018,1.1040357,1.1098444
667,1.107657,1.1117451,1.1042188,1.1099873
668,1.1076891,1.111795,1.1042485,1.1100389
669,1.1076086,1.1116879,1.1041522,1.1099508
670,1.10973,1.1138201,1.1059855,1.1123502
671,1.1135974,1.1176213,1.1102241,1.1159465
672,1.1140554,1.1180649,1.1107,1.1163838
673,1.115962,1.1199626,1.1125168,1.1184082
674,1.1166751,1.1206224,1.1133024,1.1190078
675,1.1159518,1.1198748,1.1125885,1.1182655
676,1.1147306,1.1187333,1.1113976,1.1170474
677,1.1150517,1.1190555,1.1117312,1.1173682
678,1.1153674,1.1193495,1.1120244,1.1176974
679,1.1158745,1.1198709,1.1125053,1.1182392
680,1.1190271,1.1230032,1.1155849,1.121506
681,1.1225073,1.12638,1.1192352,1.124865
682,1.123014,1.1269103,1.1197526,1.1253655
683,1.123498,1.1273687,1.1202768,1.125792
684,1.123568,1.1274457,1.120345,1.125865
685,1.1230881,1.1269299,1.1198596,1.1253604
686,1.1225679,1.1264572,1.1193293,1.1248808
687,1.1229589,1.1268458,1.1197304,1.1252651
688,1.1227033,1.1265727,1.1194869,1.1249766
689,1.1227806,1.1266809,1.119549,1.125093
690,1.123338,1.1272154,1.1201016,1.1256425
691,1.12486,1.128737,1.1215984,1.1272237
692,1.125668,1.1295025,1.122456,1.12796
693,1.1269593,1.1308053,1.1237506,1.129298
694,1.1279428,1.1317538,1.1248068,1.1302118
695,1.1275003,1.1313039,1.1243573,1.1297569
696,1.1269081,1.1307352,1.1237562,1.1291734
697,1.1263127,1.1301197,1.1231314,1.1285788
698,1.1254635,1.1292983,1.1222831,1.1277356
699,1.1241221,1.1279343,1.120849,1.1264217
700,1.12222,1.1260505,1.1189221,1.1245203
701,1.1210423,1.12495,1.1178199,1.1233215
702,1.1208992,1.1248062,1.1176323,1.123211
703,1.1203008,1.1241956,1.1170259,1.1225917
704,1.1199923,1.1239104,1.1166415,1.1223519
705,1.1204314,1.1243336,1.117165,1.1227276
706,1.119751,1.123667,1.1164988,1.1220318
707,1.1195433,1.1234838,1.1162939,1.1218375
708,1.1198168,1.1237556,1.1165694,1.1221108
709,1.1206369,1.1245689,1.1173652,1.1229635
710,1.1187048,1.1224768,1.1152526,1.1210372
711,1.114845,1.118816,1.1113635,1.1172376
712,1.1160839,1.1200583,1.1127653,1.1184068
713,1.1154459,1.1194432,1.1121413,1.1177593
714,1.116318,1.120321,1.1129781,1.1186745
715,1.1163526,1.1202874,1.113006,1.1186583
716,1.1157348,1.1197171,1.1124102,1.1180544
717,1.1151769,1.1191527,1.1118451,1.1174798
718,1.115303,1.1193135,1.1119822,1.1176283
719,1.1156533,1.1196423,1.1123508,1.1179527
720,1.1152737,1.1192544,1.1119248,1.1175909
721,1.1156058,1.1196,1.1122357,1.1179585
722,1.1156578,1.1196125,1.1123179,1.1179625
723,1.116493,1.120479,1.1131114,1.1188933
724,1.1176939,1.121669,1.1143891,1.1200272
725,1.1193595,1.12331,1.1160299,1.1217299
726,1.1209035,1.1248307,1.1176516,1.1232225
727,1.1210773,1.1249781,1.1178246,1.1233723
728,1.1228962,1.1268194,1.119569,1.1253114
729,1.1236689,1.1274863,1.1204045,1.125957
730,1.1233506,1.1272378,1.1201389,1.1256546
731,1.124094,1.1279726,1.1208943,1.126395
732,1.1236093,1.1274515,1.1203938,1.1258785
733,1.1217308,1.1255702,1.1184343,1.1240273
734,1.121275,1.1251941,1.1179992,1.1236095
735,1.1223645,1.1262422,1.1191132,1.124685
736,1.1210635,1.1249297,1.1177963,1.123346
737,1.120091,1.1240121,1.1168467,1.1223801
738,1.1202257,1.1241589,1.1169862,1.1225231
739,1.1210167,1.1249392,1.1177344,1.1233549
740,1.124202,1.1280951,1.1207873,1.1266968
741,1.1248014,1.1285613,1.1215259,1.1270835
742,1.12271,1.1265873,1.1194915,1.1249924
743,1.1223123,1.1261832,1.1190857,1.1245887
744,1.1219339,1.1258413,1.1187276,1.1242148
745,1.1226025,1.1265011,1.1193688,1.124917
746,1.1233907,1.1272703,1.1201695,1.1256982
747,1.1242013,1.1280622,1.1209701,1.1265283
748,1.1242082,1.1280837,1.1210405,1.1264772
749,1.1241345,1.1280004,1.1209494,1.1264075
750,1.124821,1.1286995,1.1216018,1.1271452
751,1.1287119,1.1325488,1.1253766,1.1311965
752,1.1327679,1.1364982,1.1295657,1.135154
753,1.1320527,1.1357586,1.1288494,1.1343586
754,1.1323276,1.136092,1.1292428,1.1345968
755,1.1326675,1.136416,1.1295923,1.134918
756,1.1324525,1.1361685,1.1293479,1.1347098
757,1.1314154,1.135153,1.1283056,1.133674
758,1.1315417,1.1353159,1.1284074,1.1338482
759,1.1320009,1.1357486,1.1288797,1.1342738
760,1.1328652,1.1365721,1.1295707,1.1352749
761,1.1342876,1.1380091,1.1311888,1.1365805
762,1.1352177,1.1389186,1.1321336,1.137509
763,1.1360445,1.1397594,1.1329539,1.1383526
764,1.1364572,1.140106,1.133375,1.1387174
765,1.1365604,1.1402576,1.1334647,1.13887
766,1.1385913,1.1422693,1.1355214,1.1409087
767,1.1389244,1.1425512,1.1359059,1.1411556
768,1.1379731,1.141629,1.1349412,1.1402129
769,1.1370549,1.1406728,1.1339343,1.139329
770,1.136286,1.139975,1.133217,1.1385552
771,1.1365664,1.1402467,1.1335243,1.1388173
772,1.1365654,1.1402559,1.1335151,1.1388259
773,1.134815,1.1384745,1.1317047,1.1370797
774,1.1332977,1.1370059,1.1301796,1.135567
775,1.1334779,1.1372224,1.1303462,1.135783
776,1.1346977,1.1384165,1.1316173,1.1369704
777,1.1359167,1.139628,1.132847,1.1382078
778,1.1364276,1.1401215,1.1334101,1.138663
779,1.1367083,1.1403995,1.1336628,1.1389706
780,1.1373904,1.141082,1.1343486,1.1396569
781,1.1380413,1.1416867,1.1350087,1.1402919
782,1.1377494,1.1414193,1.1346904,1.1400247
783,1.1369126,1.1405398,1.1338073,1.1391683
784,1.1356916,1.1393645,1.1326395,1.1379272
785,1.1347811,1.138487,1.1317354,1.1370162
786,1.134592,1.1382997,1.1315373,1.1368423
787,1.1342328,1.1379482,1.1311588,1.1364913
788,1.1325328,1.1361951,1.1293614,1.1347947
789,1.131176,1.1349411,1.1280112,1.1334785
790,1.1315408,1.1352947,1.1284541,1.133784
791,1.1317685,1.1355388,1.1286563,1.1340492
792,1.1321063,1.1358536,1.1290271,1.1343485
793,1.1326301,1.136386,1.1295044,1.1349335
794,1.1335893,1.1373285,1.1304886,1.135871
795,1.1333067,1.1370019,1.1301917,1.135561
796,1.1328881,1.1366382,1.1298132,1.1351466
797,1.1334441,1.1371903,1.1303602,1.1357151
798,1.1337011,1.1374289,1.1306515,1.1359332
799,1.1338727,1.1375878,1.1307923,1.1361411
800,1.1341839,1.1379147,1.1310858,1.1364787
801,1.1323864,1.1359233,1.1289886,1.1347702
802,1.1267922,1.130512,1.1234918,1.1290927
803,1.124618,1.1284951,1.1213998,1.1269431
